timestamp,velocity_mpm,flow_lpm,session_id,source_file
2026-07-09 13:30:57+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:58+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:59+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:00+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:01+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:02+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:03+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:04+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:05+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:06+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:07+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:08+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:09+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:10+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
